  4.78000000E+02  1.42520984E+00  9.90420662E+02  4.49251788E+02  1.42520984E+00
  4.83000000E+02  1.42518613E+00  1.00217990E+03  4.54246632E+02  1.42518613E+00
  4.88000000E+02  1.42516319E+00  1.01393977E+03  4.59242393E+02  1.42516319E+00
  4.93000000E+02  1.42514078E+00  1.02570028E+03  4.64238966E+02  1.42514078E+00
  4.98000000E+02  1.42511869E+00  1.03746139E+03  4.69236258E+02  1.42511869E+00
  5.03000000E+02  1.42509673E+00  1.04922312E+03  4.74234184E+02  1.42509673E+00
  5.08000000E+02  1.42507470E+00  1.06098545E+03  4.79232671E+02  1.42507470E+00
  5.13000000E+02  1.42505244E+00  1.07274840E+03  4.84231652E+02  1.42505244E+00
  5.18000000E+02  1.42502978E+00  1.08451196E+03  4.89231067E+02  1.42502978E+00
  5.23000000E+02  1.42500658E+00  1.09627616E+03  4.94230863E+02  1.42500658E+00
  5.28000000E+02  1.42498268E+00  1.10804101E+03  4.99230994E+02  1.42498268E+00
  5.33000000E+02  1.42495797E+00  1.11980653E+03  5.04231416E+02  1.42495797E+00
  5.38000000E+02  1.42493231E+00  1.13157275E+03  5.09232093E+02  1.42493231E+00
  5.43000000E+02  1.42490558E+00  1.14333969E+03  5.14232992E+02  1.42490558E+00
  5.48000000E+02  1.42487767E+00  1.15510739E+03  5.19234082E+02  1.42487767E+00
  5.53000000E+02  1.42484847E+00  1.16687588E+03  5.24235338E+02  1.42484847E+00
  5.58000000E+02  1.42481789E+00  1.17864519E+03  5.29236736E+02  1.42481789E+00
  5.63000000E+02  1.42478582E+00  1.19041537E+03  5.34238256E+02  1.42478582E+00
  5.68000000E+02  1.42475216E+00  1.20218647E+03  5.39239880E+02  1.42475216E+00
  5.73000000E+02  1.42471684E+00  1.21395852E+03  5.44241591E+02  1.42471684E+00
  5.78000000E+02  1.42467977E+00  1.22573157E+03  5.49243375E+02  1.42467977E+00
  5.83000000E+02  1.42464086E+00  1.23750567E+03  5.54245220E+02  1.42464086E+00
  5.88000000E+02  1.42460004E+00  1.24928088E+03  5.59247114E+02  1.42460004E+00
  5.93000000E+02  1.42455724E+00  1.26105724E+03  5.64249048E+02  1.42455724E+00
  5.98000000E+02  1.42451237E+00  1.27283483E+03  5.69251013E+02  1.42451237E+00
  6.03000000E+02  1.42446538E+00  1.28461368E+03  5.74253001E+02  1.42446538E+00
  6.08000000E+02  1.42441619E+00  1.29639388E+03  5.79255007E+02  1.42441619E+00
  6.13000000E+02  1.42436474E+00  1.30817546E+03  5.84257024E+02  1.42436474E+00
  6.18000000E+02  1.42431097E+00  1.31995851E+03  5.89259047E+02  1.42431097E+00
  6.23000000E+02  1.42425483E+00  1.33174308E+03  5.94261072E+02  1.42425483E+00
  6.28000000E+02  1.42419625E+00  1.34352925E+03  5.99263095E+02  1.42419625E+00
  6.33000000E+02  1.42413518E+00  1.35531708E+03  6.04265113E+02  1.42413518E+00
  6.38000000E+02  1.42407157E+00  1.36710664E+03  6.09267123E+02  1.42407157E+00
  6.43000000E+02  1.42400537E+00  1.37889800E+03  6.14269122E+02  1.42400537E+00
  6.48000000E+02  1.42393654E+00  1.39069124E+03  6.19271108E+02  1.42393654E+00
  6.53000000E+02  1.42386502E+00  1.40248644E+03  6.24273080E+02  1.42386502E+00
  6.58000000E+02  1.42379077E+00  1.41428366E+03  6.29275036E+02  1.42379077E+00
  6.63000000E+02  1.42371376E+00  1.42608299E+03  6.34276974E+02  1.42371376E+00
  6.68000000E+02  1.42363395E+00  1.43788450E+03  6.39278895E+02  1.42363395E+00
  6.73000000E+02  1.42355129E+00  1.44968827E+03  6.44280796E+02  1.42355129E+00
  6.78000000E+02  1.42346577E+00  1.46149439E+03  6.49282677E+02  1.42346577E+00
  6.83000000E+02  1.42337733E+00  1.47330293E+03  6.54284538E+02  1.42337733E+00
  6.88000000E+02  1.42328595E+00  1.48511398E+03  6.59286377E+02  1.42328595E+00
  6.93000000E+02  1.42319162E+00  1.49692762E+03  6.64288196E+02  1.42319162E+00
  6.98000000E+02  1.42309429E+00  1.50874394E+03  6.69289993E+02  1.42309429E+00
  7.03000000E+02  1.42299394E+00  1.52056302E+03  6.74291768E+02  1.42299394E+00
  7.08000000E+02  1.42289056E+00  1.53238494E+03  6.79293522E+02  1.42289056E+00
  7.13000000E+02  1.42278412E+00  1.54420980E+03  6.84295254E+02  1.42278412E+00
  7.18000000E+02  1.42267461E+00  1.55603767E+03  6.89296964E+02  1.42267461E+00
  7.23000000E+02  1.42256201E+00  1.56786866E+03  6.94298652E+02  1.42256201E+00
  7.28000000E+02  1.42244631E+00  1.57970284E+03  6.99300319E+02  1.42244631E+00
  7.33000000E+02  1.42232749E+00  1.59154031E+03  7.04301965E+02  1.42232749E+00
  7.38000000E+02  1.42220555E+00  1.60338115E+03  7.09303590E+02  1.42220555E+00
  7.43000000E+02  1.42208047E+00  1.61522545E+03  7.14305193E+02  1.42208047E+00
  7.48000000E+02  1.42195226E+00  1.62707331E+03  7.19306776E+02  1.42195226E+00
  7.53000000E+02  1.42182090E+00  1.63892482E+03  7.24308338E+02  1.42182090E+00
  7.58000000E+02  1.42168640E+00  1.65078006E+03  7.29309880E+02  1.42168640E+00
  7.63000000E+02  1.42154876E+00  1.66263912E+03  7.34311402E+02  1.42154876E+00
  7.68000000E+02  1.42140797E+00  1.67450210E+03  7.39312905E+02  1.42140797E+00
  7.73000000E+02  1.42126404E+00  1.68636909E+03  7.44314388E+02  1.42126404E+00
  7.78000000E+02  1.42111698E+00  1.69824018E+03  7.49315852E+02  1.42111698E+00
  7.83000000E+02  1.42096678E+00  1.71011547E+03  7.54317297E+02  1.42096678E+00
  7.88000000E+02  1.42081347E+00  1.72199503E+03  7.59318723E+02  1.42081347E+00
  7.93000000E+02  1.42065705E+00  1.73387896E+03  7.64320131E+02  1.42065705E+00
  7.98000000E+02  1.42049753E+00  1.74576736E+03  7.69321522E+02  1.42049753E+00
  8.03000000E+02  1.42033493E+00  1.75766032E+03  7.74322894E+02  1.42033493E+00
  8.08000000E+02  1.42016926E+00  1.76955791E+03  7.79324250E+02  1.42016926E+00
  8.13000000E+02  1.42000053E+00  1.78146025E+03  7.84325588E+02  1.42000053E+00
  8.18000000E+02  1.41982876E+00  1.79336741E+03  7.89326909E+02  1.41982876E+00
  8.23000000E+02  1.41965398E+00  1.80527948E+03  7.94328214E+02  1.41965398E+00
  8.28000000E+02  1.41947620E+00  1.81719656E+03  7.99329503E+02  1.41947620E+00
  8.33000000E+02  1.41929545E+00  1.82911874E+03  8.04330776E+02  1.41929545E+00
  8.38000000E+02  1.41911175E+00  1.84104610E+03  8.09332033E+02  1.41911175E+00
  8.43000000E+02  1.41892512E+00  1.85297872E+03  8.14333275E+02  1.41892512E+00
  8.48000000E+02  1.41873558E+00  1.86491671E+03  8.19334502E+02  1.41873558E+00
  8.53000000E+02  1.41854317E+00  1.87686014E+03  8.24335714E+02  1.41854317E+00
  8.58000000E+02  1.41834792E+00  1.88880911E+03  8.29336911E+02  1.41834792E+00
  8.63000000E+02  1.41814984E+00  1.90076369E+03  8.34338094E+02  1.41814984E+00
  8.68000000E+02  1.41794898E+00  1.91272398E+03  8.39339263E+02  1.41794898E+00
  8.73000000E+02  1.41774536E+00  1.92469006E+03  8.44340418E+02  1.41774536E+00
  8.78000000E+02  1.41753901E+00  1.93666201E+03  8.49341560E+02  1.41753901E+00
  8.83000000E+02  1.41732997E+00  1.94863991E+03  8.54342688E+02  1.41732997E+00
  8.88000000E+02  1.41711827E+00  1.96062386E+03  8.59343802E+02  1.41711827E+00
  8.93000000E+02  1.41690395E+00  1.97261393E+03  8.64344904E+02  1.41690395E+00
  8.98000000E+02  1.41668704E+00  1.98461020E+03  8.69345994E+02  1.41668704E+00
  9.03000000E+02  1.41646757E+00  1.99661276E+03  8.74347070E+02  1.41646757E+00
  9.08000000E+02  1.41624558E+00  2.00862168E+03  8.79348135E+02  1.41624558E+00
  9.13000000E+02  1.41602112E+00  2.02063704E+03  8.84349187E+02  1.41602112E+00
  9.18000000E+02  1.41579421E+00  2.03265892E+03  8.89350228E+02  1.41579421E+00
  9.23000000E+02  1.41556490E+00  2.04468739E+03  8.94351257E+02  1.41556490E+00
  9.28000000E+02  1.41533322E+00  2.05672255E+03  8.99352274E+02  1.41533322E+00
  9.33000000E+02  1.41509922E+00  2.06876445E+03  9.04353280E+02  1.41509922E+00
  9.38000000E+02  1.41486294E+00  2.08081317E+03  9.09354275E+02  1.41486294E+00
  9.43000000E+02  1.41462441E+00  2.09286879E+03  9.14355259E+02  1.41462441E+00
  9.48000000E+02  1.41438367E+00  2.10493139E+03  9.19356232E+02  1.41438367E+00
  9.53000000E+02  1.41414077E+00  2.11700102E+03  9.24357195E+02  1.41414077E+00
  9.58000000E+02  1.41389576E+00  2.12907776E+03  9.29358147E+02  1.41389576E+00
  9.63000000E+02  1.41364866E+00  2.14116169E+03  9.34359089E+02  1.41364866E+00
  9.68000000E+02  1.41339952E+00  2.15325287E+03  9.39360021E+02  1.41339952E+00
  9.73000000E+02  1.41314839E+00  2.16535137E+03  9.44360943E+02  1.41314839E+00
  9.78000000E+02  1.41289531E+00  2.17745725E+03  9.49361855E+02  1.41289531E+00
  9.83000000E+02  1.41264031E+00  2.18957058E+03  9.54362758E+02  1.41264031E+00
  9.88000000E+02  1.41238345E+00  2.20169143E+03  9.59363651E+02  1.41238345E+00
  9.93000000E+02  1.41212476E+00  2.21381986E+03  9.64364535E+02  1.41212476E+00
  9.98000000E+02  1.41186429E+00  2.22595593E+03  9.69365410E+02  1.41186429E+00
  1.00300000E+03  1.41160208E+00  2.23809970E+03  9.74366276E+02  1.41160208E+00
  1.00800000E+03  1.41133818E+00  2.25025124E+03  9.79367132E+02  1.41133818E+00
  1.01300000E+03  1.41107262E+00  2.26241060E+03  9.84367981E+02  1.41107262E+00
  1.01800000E+03  1.41080545E+00  2.27457784E+03  9.89368820E+02  1.41080545E+00
  1.02300000E+03  1.41053671E+00  2.28675302E+03  9.94369651E+02  1.41053671E+00
  1.02800000E+03  1.41026645E+00  2.29893620E+03  9.99370474E+02  1.41026645E+00
  1.03300000E+03  1.40999471E+00  2.31112742E+03  1.00437129E+03  1.40999471E+00
  1.03800000E+03  1.40972152E+00  2.32332675E+03  1.00937209E+03  1.40972152E+00
  1.04300000E+03  1.40944694E+00  2.33553424E+03  1.01437289E+03  1.40944694E+00
  1.04800000E+03  1.40917100E+00  2.34774994E+03  1.01937368E+03  1.40917100E+00
  1.05300000E+03  1.40889375E+00  2.35997390E+03  1.02437447E+03  1.40889375E+00
  1.05800000E+03  1.40861523E+00  2.37220617E+03  1.02937524E+03  1.40861523E+00
  1.06300000E+03  1.40833547E+00  2.38444680E+03  1.03437601E+03  1.40833547E+00
  1.06800000E+03  1.40805453E+00  2.39669584E+03  1.03937677E+03  1.40805453E+00
  1.07300000E+03  1.40777244E+00  2.40895333E+03  1.04437752E+03  1.40777244E+00
  1.07800000E+03  1.40748924E+00  2.42121932E+03  1.04937827E+03  1.40748924E+00
  1.08300000E+03  1.40720497E+00  2.43349386E+03  1.05437901E+03  1.40720497E+00
  1.08800000E+03  1.40691968E+00  2.44577698E+03  1.05937974E+03  1.40691968E+00
  1.09300000E+03  1.40663340E+00  2.45806873E+03  1.06438046E+03  1.40663340E+00
  1.09800000E+03  1.40634617E+00  2.47036916E+03  1.06938118E+03  1.40634617E+00
  1.10300000E+03  1.40605804E+00  2.48267829E+03  1.07438189E+03  1.40605804E+00
  1.10800000E+03  1.40576903E+00  2.49499618E+03  1.07938260E+03  1.40576903E+00
  1.11300000E+03  1.40547920E+00  2.50732285E+03  1.08438329E+03  1.40547920E+00
  1.11800000E+03  1.40518857E+00  2.51965836E+03  1.08938398E+03  1.40518857E+00
  1.12300000E+03  1.40489719E+00  2.53200272E+03  1.09438467E+03  1.40489719E+00
  1.12800000E+03  1.40460508E+00  2.54435598E+03  1.09938535E+03  1.40460508E+00
  1.13300000E+03  1.40431230E+00  2.55671818E+03  1.10438602E+03  1.40431230E+00
  1.13800000E+03  1.40401887E+00  2.56908934E+03  1.10938669E+03  1.40401887E+00
  1.14300000E+03  1.40372484E+00  2.58146950E+03  1.11438735E+03  1.40372484E+00
  1.14800000E+03  1.40343023E+00  2.59385868E+03  1.11938800E+03  1.40343023E+00
  1.15300000E+03  1.40313508E+00  2.60625693E+03  1.12438865E+03  1.40313508E+00
  1.15800000E+03  1.40283943E+00  2.61866427E+03  1.12938930E+03  1.40283943E+00
  1.16300000E+03  1.40254331E+00  2.63108072E+03  1.13438993E+03  1.40254331E+00
  1.16800000E+03  1.40224676E+00  2.64350631E+03  1.13939056E+03  1.40224676E+00
  1.17300000E+03  1.40194980E+00  2.65594108E+03  1.14439119E+03  1.40194980E+00
  1.17800000E+03  1.40165248E+00  2.66838504E+03  1.14939181E+03  1.40165248E+00
  1.18300000E+03  1.40135482E+00  2.68083822E+03  1.15439243E+03  1.40135482E+00
  1.18800000E+03  1.40105685E+00  2.69330065E+03  1.15939304E+03  1.40105685E+00
  1.19300000E+03  1.40075862E+00  2.70577235E+03  1.16439364E+03  1.40075862E+00
  1.19800000E+03  1.40046014E+00  2.71825333E+03  1.16939424E+03  1.40046014E+00
  1.20300000E+03  1.40016145E+00  2.73074362E+03  1.17439484E+03  1.40016145E+00
  1.20800000E+03  1.39986258E+00  2.74324324E+03  1.17939542E+03  1.39986258E+00
  1.21300000E+03  1.39956356E+00  2.75575221E+03  1.18439601E+03  1.39956356E+00
  1.21800000E+03  1.39926442E+00  2.76827055E+03  1.18939659E+03  1.39926442E+00
  1.22300000E+03  1.39896518E+00  2.78079827E+03  1.19439716E+03  1.39896518E+00
  1.22800000E+03  1.39866588E+00  2.79333539E+03  1.19939773E+03  1.39866588E+00
  1.23300000E+03  1.39836655E+00  2.80588193E+03  1.20439830E+03  1.39836655E+00
  1.23800000E+03  1.39806720E+00  2.81843790E+03  1.20939886E+03  1.39806720E+00
  1.24300000E+03  1.39776787E+00  2.83100332E+03  1.21439941E+03  1.39776787E+00
  1.24800000E+03  1.39746859E+00  2.84357819E+03  1.21939997E+03  1.39746859E+00
  1.25300000E+03  1.39716938E+00  2.85616254E+03  1.22440051E+03  1.39716938E+00
  1.25800000E+03  1.39687026E+00  2.86875637E+03  1.22940105E+03  1.39687026E+00
  1.26300000E+03  1.39657126E+00  2.88135969E+03  1.23440159E+03  1.39657126E+00
  1.26800000E+03  1.39627240E+00  2.89397252E+03  1.23940213E+03  1.39627240E+00
  1.27300000E+03  1.39597372E+00  2.90659486E+03  1.24440265E+03  1.39597372E+00
  1.27800000E+03  1.39567523E+00  2.91922672E+03  1.24940318E+03  1.39567523E+00
  1.28300000E+03  1.39537695E+00  2.93186811E+03  1.25440370E+03  1.39537695E+00
  1.28800000E+03  1.39507891E+00  2.94451904E+03  1.25940422E+03  1.39507891E+00
  1.29300000E+03  1.39478113E+00  2.95717951E+03  1.26440473E+03  1.39478113E+00
  1.29800000E+03  1.39448364E+00  2.96984953E+03  1.26940524E+03  1.39448364E+00
  1.30300000E+03  1.39418644E+00  2.98252910E+03  1.27440574E+03  1.39418644E+00
  1.30800000E+03  1.39388958E+00  2.99521823E+03  1.27940624E+03  1.39388958E+00
  1.31300000E+03  1.39359305E+00  3.00791693E+03  1.28440674E+03  1.39359305E+00
  1.31800000E+03  1.39329690E+00  3.02062519E+03  1.28940723E+03  1.39329690E+00
  1.32300000E+03  1.39300113E+00  3.03334301E+03  1.29440772E+03  1.39300113E+00
  1.32800000E+03  1.39270576E+00  3.04607041E+03  1.29940820E+03  1.39270576E+00
  1.33300000E+03  1.39241081E+00  3.05880737E+03  1.30440869E+03  1.39241081E+00
  1.33800000E+03  1.39211631E+00  3.07155390E+03  1.30940916E+03  1.39211631E+00
  1.34300000E+03  1.39182227E+00  3.08431001E+03  1.31440964E+03  1.39182227E+00
  1.34800000E+03  1.39152870E+00  3.09707568E+03  1.31941011E+03  1.39152870E+00
  1.35300000E+03  1.39123562E+00  3.10985092E+03  1.32441057E+03  1.39123562E+00
  1.35800000E+03  1.39094306E+00  3.12263572E+03  1.32941104E+03  1.39094306E+00
  1.36300000E+03  1.39065103E+00  3.13543009E+03  1.33441150E+03  1.39065103E+00
  1.36800000E+03  1.39035953E+00  3.14823402E+03  1.33941195E+03  1.39035953E+00
  1.37300000E+03  1.39006860E+00  3.16104750E+03  1.34441241E+03  1.39006860E+00
  1.37800000E+03  1.38977824E+00  3.17387054E+03  1.34941286E+03  1.38977824E+00
  1.38300000E+03  1.38948847E+00  3.18670312E+03  1.35441330E+03  1.38948847E+00
  1.38800000E+03  1.38919930E+00  3.19954524E+03  1.35941375E+03  1.38919930E+00
  1.39300000E+03  1.38891074E+00  3.21239689E+03  1.36441418E+03  1.38891074E+00
  1.39800000E+03  1.38862282E+00  3.22525808E+03  1.36941462E+03  1.38862282E+00
  1.40300000E+03  1.38833555E+00  3.23812878E+03  1.37441505E+03  1.38833555E+00
  1.40800000E+03  1.38804893E+00  3.25100900E+03  1.37941548E+03  1.38804893E+00
  1.41300000E+03  1.38776298E+00  3.26389873E+03  1.38441591E+03  1.38776298E+00
  1.41800000E+03  1.38747771E+00  3.27679795E+03  1.38941634E+03  1.38747771E+00
  1.42300000E+03  1.38719313E+00  3.28970667E+03  1.39441676E+03  1.38719313E+00
  1.42800000E+03  1.38690927E+00  3.30262486E+03  1.39941717E+03  1.38690927E+00
  1.43300000E+03  1.38662611E+00  3.31555252E+03  1.40441759E+03  1.38662611E+00
  1.43800000E+03  1.38634369E+00  3.32848964E+03  1.40941800E+03  1.38634369E+00
  1.44300000E+03  1.38606201E+00  3.34143621E+03  1.41441841E+03  1.38606201E+00
  1.44800000E+03  1.38578107E+00  3.35439221E+03  1.41941882E+03  1.38578107E+00
  1.45300000E+03  1.38550089E+00  3.36735765E+03  1.42441922E+03  1.38550089E+00
  1.45800000E+03  1.38522149E+00  3.38033249E+03  1.42941962E+03  1.38522149E+00
  1.46300000E+03  1.38494286E+00  3.39331674E+03  1.43442002E+03  1.38494286E+00
  1.46800000E+03  1.38466502E+00  3.40631037E+03  1.43942041E+03  1.38466502E+00
  1.47300000E+03  1.38438797E+00  3.41931338E+03  1.44442080E+03  1.38438797E+00
  1.47800000E+03  1.38411173E+00  3.43232575E+03  1.44942119E+03  1.38411173E+00
  1.48300000E+03  1.38383630E+00  3.44534747E+03  1.45442158E+03  1.38383630E+00
  1.48800000E+03  1.38356169E+00  3.45837853E+03  1.45942196E+03  1.38356169E+00
  1.49300000E+03  1.38328791E+00  3.47141890E+03  1.46442235E+03  1.38328791E+00
  1.49800000E+03  1.38301497E+00  3.48446858E+03  1.46942272E+03  1.38301497E+00
  1.50300000E+03  1.38274287E+00  3.49752754E+03  1.47442310E+03  1.38274287E+00
  1.50800000E+03  1.38247163E+00  3.51059578E+03  1.47942347E+03  1.38247163E+00
  1.51300000E+03  1.38220124E+00  3.52367327E+03  1.48442385E+03  1.38220124E+00
  1.51800000E+03  1.38193171E+00  3.53676000E+03  1.48942421E+03  1.38193171E+00
